,term,score
0,speriate,6.736572297479192
1,habbia,6.736572297479192
2,habbi,6.736572297479192
3,baciati,6.736572297479192
4,arete,6.480129472025424
5,oreto,6.331107189371028
6,rimetter,6.331107189371028
7,venghiate,6.331107189371028
8,tornarvene,6.043425116919247
9,tornarmene,6.043425116919247
10,mandativi,6.043425116919247
11,fornir,5.820281565605037
12,rivedervi,5.820281565605037
13,scatola,5.483809328983824
14,satisfazzione,5.483809328983824
15,piacemi,5.483809328983824
16,amici,5.235070245333439
17,operato,5.232494900702918
18,ultimamente,5.031824205240767
19,salutano,5.031824205240767
20,goder,5.031824205240767
21,pennelli,4.944812828251137
22,sperare,4.790662148423879
23,ricevuta,4.657130755799356
24,raccomandano,4.5965061339829205
25,li,4.5528557670827166
26,caro,4.440466650395432
27,piacer,4.385197040315714
28,28,4.3386770246808215
29,ricevuto,4.3386770246808215
30,scritta,4.251665647691191
31,piedi,4.1338826120348084
32,avevi,4.097514967863933
33,colori,4.028522096376982
34,padroni,3.9639835752394106
35,cotesta,3.933211916572657
36,1571,3.903358953422976
37,22,3.8743714165497236
38,speranza,3.716147411334829
39,facciate,3.645529844120876
40,potuto,3.645529844120876
41,consiglio,3.601078081550042
42,amatemi,3.4594275644870156
43,consorte,3.404367787303988
44,alcuna,3.352182034133418
45,avuto,3.302585092994046
46,meno,3.270836394679465
47,piace,3.2553322081435003
48,potessi,3.2553322081435003
49,mandi,3.225026858648171
50,ultima,3.2102117728630306
51,seco,3.181224235989778
52,arei,3.167039600997822
53,scrissi,3.153053359023082
54,bartoli,3.139260036890746
55,venezia,3.112231364502827
56,cardinale,3.0859140561854534
57,aprile,3.0476928433652555
58,vostro,3.0162821167906433
59,contento,2.9989026791958238
60,inteso,2.9989026791958238
61,santità,2.907930900990097
62,vostri,2.8758425864385964
63,cosimo,2.8758425864385964
64,buon,2.8245492920510458
65,messer,2.822252527085805
66,de,2.7884760910287616
67,fratello,2.7757591278816136
68,magnifico,2.769428328006251
69,scudi,2.76628038392707
70,state,2.7201892767268028
71,come,2.717963500073295
72,siate,2.693521029644642
73,tempo,2.6761292869327726
74,lei,2.650595984927608
75,firenze,2.5545221548379855
76,ben,2.5469175554527665
77,osservandissimo,2.524444699600708
78,sano,2.495245544908445
79,lettera,2.4668748477792297
80,san,2.432507204275022
81,sala,2.386294361119891
82,giovanni,2.35454566280531
83,pur,2.2147837204301517
84,opera,2.1214517806379325
85,già,2.0921813983378192
86,fine,2.0452244152500483
87,gran,2.0360919316867756
88,qui,1.8728914163395995
89,quella,1.8093186123219873
90,mia,1.7667589979031912
91,sia,1.7598385550586175
92,così,1.7292759046484507
93,sarà,1.6676680952589604
94,dio,1.6676680952589604
95,voi,1.6645283752542928
96,quel,1.6489759622468079
97,alla,1.5463970895508583
98,ma,1.5408415197062564
99,lo,1.4790769254514102
100,tutto,1.468714138415864
101,alli,1.468714138415864
102,ne,1.4457831973519468
103,sua,1.4307829160924543
104,più,1.420906292596542
105,gli,1.3636113879353895
106,possiate,0.0
107,pose,0.0
108,posdomani,0.0
109,poscritta,0.0
110,posava,0.0
111,possibil,0.0
112,poseremo,0.0
113,possibile,0.0
114,posatura,0.0
115,posato,0.0
116,possibili,0.0
117,possibilità,0.0
118,posati,0.0
119,possiano,0.0
120,possiamo,0.0
121,possessione,0.0
122,posi,0.0
123,possesso,0.0
124,posservi,0.0
125,posser,0.0
126,possete,0.0
127,possendo,0.0
128,possem,0.0
129,possi,0.0
130,possano,0.0
131,poss,0.0
132,posposto,0.0
133,poson,0.0
134,positure,0.0
135,positis,0.0
136,posibile,0.0
137,posiate,0.0
138,possa,0.0
139,10,0.0
140,possiede,0.0
141,potessino,0.0
142,poterla,0.0
143,poterle,0.0
144,poterlo,0.0
145,poterne,0.0
146,potersi,0.0
147,poterunt,0.0
148,potervi,0.0
149,poterà,0.0
150,poterò,0.0
151,potesse,0.0
152,potessero,0.0
153,potessimo,0.0
154,potessin,0.0
155,poteste,0.0
156,potergli,0.0
157,potesti,0.0
158,potestà,0.0
159,potete,0.0
160,potette,0.0
161,potetti,0.0
162,potettono,0.0
163,poteva,0.0
164,potevano,0.0
165,potevansi,0.0
166,potevi,0.0
167,potevo,0.0
168,potiate,0.0
169,potiri,0.0
170,poteria,0.0
171,poterete,0.0
172,possin,0.0
173,posticcio,0.0
174,possino,0.0
175,posso,0.0
176,posson,0.0
177,possono,0.0
178,possute,0.0
179,possuto,0.0
180,post,0.0
181,posta,0.0
182,poste,0.0
183,postea,0.0
184,posteri,0.0
185,posterità,0.0
186,posti,0.0
187,posto,0.0
188,potere,0.0
189,postovi,0.0
190,potea,0.0
191,potei,0.0
192,potendo,0.0
193,potendola,0.0
194,potendovi,0.0
195,potentati,0.0
196,potentia,0.0
197,potenza,0.0
198,potenzia,0.0
199,potenzie,0.0
200,poter,0.0
201,poteranno,0.0
202,postquam,0.0
203,portiano,0.0
204,posate,0.0
205,porcellane,0.0
206,porebbe,0.0
207,pordenone,0.0
208,porco,0.0
209,porcili,0.0
210,porci,0.0
211,porcellina,0.0
212,por,0.0
213,popolo,0.0
214,populo,0.0
215,populi,0.0
216,poppiano,0.0
217,poppi,0.0
218,poppe,0.0
219,poppa,0.0
220,poresti,0.0
221,poretta,0.0
222,porfidi,0.0
223,porfido,0.0
224,porga,0.0
225,porgano,0.0
226,porge,0.0
227,porger,0.0
228,porgermi,0.0
229,porgerà,0.0
230,porgesse,0.0
231,porgessi,0.0
232,porgessino,0.0
233,porgie,0.0
234,porgli,0.0
235,porgo,0.0
236,porian,0.0
237,poponi,0.0
238,popoli,0.0
239,posassino,0.0
240,ponderazione,0.0
241,poni,0.0
242,ponghino,0.0
243,ponga,0.0
244,ponessi,0.0
245,ponendola,0.0
246,pone,0.0
247,pon,0.0
248,popoletto,0.0
249,pompa,0.0
250,pomo,0.0
251,pomi,0.0
252,polverosa,0.0
253,polvere,0.0
254,polvaccio,0.0
255,poniate,0.0
256,ponpa,0.0
257,pont,0.0
258,pontata,0.0
259,ponte,0.0
260,pontefice,0.0
261,pontefici,0.0
262,ponti,0.0
263,pontificale,0.0
264,pontificali,0.0
